epoch,Training Loss,Validation Loss
1,2.304495334625244,2.304440975189209
2,2.3042263984680176,2.304172992706299
3,2.3039486408233643,2.3038976192474365
4,2.303663492202759,2.303612232208252
5,2.303377151489258,2.3033244609832764
6,2.3030824661254883,2.3030283451080322
7,2.302823781967163,2.3027632236480713
8,2.3025949001312256,2.3025293350219727
9,2.3023879528045654,2.3023178577423096
10,2.302185297012329,2.302114248275757
11,2.3019917011260986,2.3019163608551025
12,2.301791191101074,2.3017141819000244
13,2.301605463027954,2.3015284538269043
14,2.3014063835144043,2.301331043243408
15,2.3011982440948486,2.30112361907959
16,2.3009839057922363,2.300908327102661
17,2.300772190093994,2.300697088241577
18,2.300553560256958,2.300475597381592
19,2.3003368377685547,2.300258159637451
20,2.3001091480255127,2.3000288009643555
21,2.299889326095581,2.2997994422912598
22,2.299669027328491,2.2995712757110596
23,2.299445867538452,2.29934024810791
24,2.2992372512817383,2.2991206645965576
25,2.2990522384643555,2.298929452896118
26,2.2988667488098145,2.2987325191497803
27,2.2986905574798584,2.298555374145508
28,2.298518180847168,2.298381805419922
29,2.2983510494232178,2.298208475112915
30,2.2981929779052734,2.298043966293335
31,2.298042058944702,2.297886610031128
32,2.297882556915283,2.2977192401885986
33,2.2977352142333984,2.2975680828094482
34,2.2975881099700928,2.2974162101745605
35,2.2974400520324707,2.2972636222839355
36,2.2972936630249023,2.2971129417419434
37,2.29714298248291,2.2969532012939453
38,2.296998977661133,2.2968060970306396
39,2.296851396560669,2.29665470123291
40,2.2966997623443604,2.296504259109497
41,2.2965524196624756,2.2963485717773438
42,2.2964072227478027,2.2962005138397217
43,2.296260356903076,2.2960493564605713
44,2.2961037158966064,2.295888900756836
45,2.2959485054016113,2.295728921890259
46,2.2958056926727295,2.2955832481384277
47,2.2956595420837402,2.295433282852173
48,2.2955074310302734,2.295276641845703
49,2.2953522205352783,2.2951197624206543
50,2.2951998710632324,2.2949628829956055
51,2.2950541973114014,2.294809579849243
52,2.2949037551879883,2.2946574687957764
53,2.2947542667388916,2.294506788253784
54,2.2946040630340576,2.2943546772003174
55,2.2944555282592773,2.2942025661468506
56,2.2943079471588135,2.294051170349121
57,2.2941718101501465,2.293912410736084
58,2.2940306663513184,2.293769598007202
59,2.2938947677612305,2.293630838394165
60,2.2937498092651367,2.293487310409546
61,2.2936224937438965,2.2933547496795654
62,2.2934787273406982,2.2932097911834717
63,2.293337821960449,2.293065309524536
64,2.293203353881836,2.29292893409729
65,2.293069839477539,2.2927913665771484
66,2.292933940887451,2.2926528453826904
67,2.2927961349487305,2.2925121784210205
68,2.2926509380340576,2.2923636436462402
69,2.2925121784210205,2.292221784591675
70,2.292367458343506,2.2920784950256348
