epoch,Training Loss,Validation Loss
1,2.3094682693481445,2.309519052505493
2,2.3080708980560303,2.3080806732177734
3,2.306922435760498,2.3069205284118652
4,2.3058266639709473,2.305816173553467
5,2.3046627044677734,2.3046391010284424
6,2.3034286499023438,2.303394317626953
7,2.3021795749664307,2.3021416664123535
8,2.3010451793670654,2.300999402999878
9,2.2998743057250977,2.299809217453003
10,2.2986574172973633,2.2985637187957764
11,2.2973544597625732,2.2972235679626465
12,2.295941114425659,2.295769453048706
13,2.2943623065948486,2.294147253036499
14,2.2925233840942383,2.292252540588379
15,2.290360689163208,2.2900230884552
16,2.2877235412597656,2.2873072624206543
17,2.2843806743621826,2.2839324474334717
18,2.280759811401367,2.2801878452301025
19,2.276723861694336,2.2760021686553955
20,2.2721781730651855,2.2712242603302
21,2.266735553741455,2.2655189037323
22,2.2600653171539307,2.258514881134033
23,2.2521862983703613,2.250155448913574
24,2.2430686950683594,2.240281581878662
25,2.2410736083984375,2.236837387084961
26,2.2309134006500244,2.2255072593688965
27,2.1725106239318848,2.1672170162200928
28,2.107841968536377,2.103015422821045
29,2.070713520050049,2.066075563430786
30,2.0278337001800537,2.0225400924682617
31,1.9501343965530396,1.9431513547897339
32,1.9629075527191162,1.953410267829895
33,1.9113861322402954,1.8991345167160034
34,1.885493278503418,1.8700361251831055
35,1.8215376138687134,1.805148720741272
36,1.7542136907577515,1.736925482749939
37,1.6516748666763306,1.6321626901626587
38,1.5840858221054077,1.5629233121871948
39,1.5491801500320435,1.5266437530517578
40,1.5205750465393066,1.4986778497695923
41,1.4028923511505127,1.3822298049926758
42,1.2718755006790161,1.2569321393966675
43,1.3187466859817505,1.3039153814315796
44,1.3773528337478638,1.3643561601638794
45,1.4356193542480469,1.4204161167144775
46,1.472551703453064,1.4561171531677246
47,1.4207301139831543,1.4004212617874146
48,1.2917089462280273,1.2657952308654785
49,1.354827880859375,1.3239643573760986
50,1.4488109350204468,1.4150372743606567
51,1.4918879270553589,1.456088900566101
52,1.5501705408096313,1.5123814344406128
53,1.6540658473968506,1.6133508682250977
54,1.6125560998916626,1.5735630989074707
55,1.6790398359298706,1.6390581130981445
56,1.6786662340164185,1.6386646032333374
57,1.6972064971923828,1.6571701765060425
58,1.7431855201721191,1.7025985717773438
59,1.726195216178894,1.686536192893982
60,1.7522389888763428,1.7119301557540894
61,1.7425183057785034,1.7031702995300293
62,1.7747933864593506,1.7341430187225342
63,1.7824674844741821,1.7415817975997925
64,1.7810882329940796,1.7409720420837402
65,1.7771575450897217,1.7378138303756714
66,1.8199851512908936,1.7770328521728516
67,1.7979768514633179,1.757590651512146
68,1.8164607286453247,1.774586796760559
69,1.8123445510864258,1.7718610763549805
70,1.8135557174682617,1.7728447914123535
71,1.8237923383712769,1.7819764614105225
72,1.8275355100631714,1.7858208417892456
73,1.8273459672927856,1.7855778932571411
74,1.835695743560791,1.792507529258728
75,1.8339864015579224,1.7927892208099365
76,1.8338640928268433,1.7926771640777588
77,1.8395694494247437,1.797224998474121
