epoch,Training Loss,Validation Loss
1,2.3043463230133057,2.3048219680786133
2,2.3039567470550537,2.304441452026367
3,2.303589344024658,2.304088830947876
4,2.303225040435791,2.3037383556365967
5,2.3028807640075684,2.3034088611602783
6,2.3025240898132324,2.303070545196533
7,2.3021745681762695,2.3027377128601074
8,2.3018369674682617,2.3024120330810547
9,2.3015384674072266,2.3021280765533447
10,2.301262378692627,2.3018670082092285
11,2.3010127544403076,2.301625967025757
12,2.300778865814209,2.301403522491455
13,2.300555944442749,2.301191568374634
14,2.3003430366516113,2.3009846210479736
15,2.3001346588134766,2.300787925720215
16,2.299933433532715,2.300595998764038
17,2.2997372150421143,2.300410032272339
18,2.299531936645508,2.3002145290374756
19,2.299337148666382,2.300027847290039
20,2.299144983291626,2.2998478412628174
21,2.29894757270813,2.2996573448181152
22,2.2987475395202637,2.2994649410247803
23,2.298557996749878,2.299285650253296
24,2.298375129699707,2.2991130352020264
25,2.298191547393799,2.2989399433135986
26,2.298011064529419,2.298762083053589
27,2.29782772064209,2.29858660697937
28,2.2976460456848145,2.2984120845794678
29,2.2974610328674316,2.298231840133667
30,2.2972776889801025,2.2980575561523438
31,2.297096014022827,2.297883987426758
32,2.2969093322753906,2.2977075576782227
33,2.2967262268066406,2.297532081604004
34,2.2965338230133057,2.297349214553833
35,2.296337842941284,2.2971596717834473
36,2.2961440086364746,2.2969741821289062
37,2.2959468364715576,2.2967820167541504
38,2.295750856399536,2.296595811843872
39,2.295551300048828,2.296403408050537
40,2.295351505279541,2.2962121963500977
41,2.2951464653015137,2.296015501022339
42,2.29494571685791,2.2958264350891113
43,2.29473876953125,2.2956271171569824
44,2.294529914855957,2.2954277992248535
45,2.2943170070648193,2.2952232360839844
46,2.2941088676452637,2.295022964477539
47,2.293891191482544,2.2948107719421387
48,2.2936720848083496,2.2945992946624756
49,2.2934505939483643,2.294384717941284
50,2.2932186126708984,2.294161081314087
51,2.2929835319519043,2.293933391571045
52,2.2927513122558594,2.2937090396881104
53,2.2925117015838623,2.2934768199920654
54,2.292268991470337,2.293242931365967
55,2.2920284271240234,2.293015241622925
56,2.291780471801758,2.2927770614624023
57,2.2915282249450684,2.2925336360931396
58,2.291264533996582,2.2922821044921875
59,2.2910029888153076,2.292032241821289
60,2.290734052658081,2.2917704582214355
61,2.2904598712921143,2.291505813598633
62,2.290174722671509,2.2912282943725586
63,2.2898905277252197,2.290954113006592
64,2.2896013259887695,2.290670871734619
65,2.2893052101135254,2.2903800010681152
