epoch,Training Loss,Validation Loss
1,2.308565855026245,2.308828830718994
2,2.308502197265625,2.308777093887329
3,2.3084444999694824,2.3087282180786133
4,2.308377265930176,2.3086743354797363
5,2.3082919120788574,2.308600902557373
6,2.30819034576416,2.3085107803344727
7,2.3080861568450928,2.3084170818328857
8,2.307990789413452,2.3083338737487793
9,2.3079135417938232,2.3082690238952637
10,2.3078432083129883,2.3082098960876465
11,2.3077800273895264,2.308159828186035
12,2.3077166080474854,2.308108329772949
13,2.307662010192871,2.308063507080078
14,2.307610511779785,2.308025598526001
15,2.3075599670410156,2.307985544204712
16,2.3075103759765625,2.307948112487793
17,2.307464838027954,2.3079168796539307
18,2.3074193000793457,2.307884693145752
19,2.307373046875,2.307849645614624
20,2.3073298931121826,2.3078179359436035
21,2.3072879314422607,2.3077871799468994
22,2.307238817214966,2.3077499866485596
23,2.3071887493133545,2.3077125549316406
24,2.3071393966674805,2.307673454284668
25,2.3070952892303467,2.307642936706543
26,2.307055711746216,2.3076140880584717
27,2.3070101737976074,2.3075790405273438
28,2.306971788406372,2.3075504302978516
29,2.3069310188293457,2.3075196743011475
30,2.3068902492523193,2.307490110397339
31,2.306851387023926,2.3074634075164795
32,2.306816339492798,2.307438611984253
33,2.3067736625671387,2.3074088096618652
34,2.306734323501587,2.3073816299438477
35,2.306694269180298,2.3073537349700928
36,2.306652545928955,2.3073253631591797
37,2.306617259979248,2.3073055744171143
38,2.3065717220306396,2.3072757720947266
39,2.3065316677093506,2.3072497844696045
40,2.3064932823181152,2.307223320007324
41,2.3064565658569336,2.3071980476379395
42,2.3064215183258057,2.3071742057800293
43,2.306384325027466,2.3071484565734863
44,2.306352138519287,2.3071274757385254
45,2.306312084197998,2.307097911834717
46,2.3062751293182373,2.3070716857910156
47,2.3062362670898438,2.307044506072998
48,2.306196689605713,2.3070178031921387
49,2.3061583042144775,2.3069934844970703
50,2.306116819381714,2.3069682121276855
51,2.306079387664795,2.306940793991089
52,2.3060357570648193,2.3069114685058594
53,2.3059957027435303,2.3068830966949463
54,2.3059606552124023,2.306858777999878
55,2.3059194087982178,2.3068301677703857
56,2.3058786392211914,2.306802988052368
57,2.3058419227600098,2.306777000427246
58,2.3058032989501953,2.306749105453491
59,2.305762529373169,2.30672025680542
60,2.305720567703247,2.3066885471343994
61,2.3056812286376953,2.3066601753234863
62,2.3056437969207764,2.306638479232788
63,2.305603265762329,2.3066110610961914
64,2.305565118789673,2.306586742401123
65,2.3055336475372314,2.3065686225891113
66,2.3054964542388916,2.3065431118011475
67,2.3054568767547607,2.3065130710601807
68,2.3054211139678955,2.3064894676208496
69,2.3053886890411377,2.3064675331115723
70,2.3053576946258545,2.306447744369507
71,2.305323600769043,2.306422472000122
72,2.3052854537963867,2.306396007537842
73,2.3052539825439453,2.3063790798187256
74,2.3052210807800293,2.306356906890869
