epoch,Training Loss,Validation Loss
1,2.3073363304138184,2.310523271560669
2,2.306868553161621,2.310084104537964
3,2.306434154510498,2.309680223464966
4,2.306001901626587,2.309282064437866
5,2.3055813312530518,2.3088910579681396
6,2.3051583766937256,2.308500289916992
7,2.3047454357147217,2.308122158050537
8,2.304326057434082,2.307742118835449
9,2.3038973808288574,2.307351589202881
10,2.3034684658050537,2.306957721710205
11,2.3030314445495605,2.3065502643585205
12,2.3025851249694824,2.3061368465423584
13,2.302131414413452,2.3057188987731934
14,2.3016765117645264,2.305304527282715
15,2.301203489303589,2.3048667907714844
16,2.3007218837738037,2.3044238090515137
17,2.3002374172210693,2.3039815425872803
18,2.2997384071350098,2.3035240173339844
19,2.299234628677368,2.3030641078948975
20,2.2987101078033447,2.3025829792022705
21,2.2981812953948975,2.3021018505096436
22,2.297635793685913,2.3016021251678467
23,2.2970895767211914,2.3011038303375244
24,2.296513795852661,2.30057692527771
25,2.2959163188934326,2.3000307083129883
26,2.295311212539673,2.299480438232422
27,2.2946677207946777,2.298886775970459
28,2.293987989425659,2.2982568740844727
29,2.2932958602905273,2.2976202964782715
30,2.292584180831909,2.2969634532928467
31,2.2918384075164795,2.296278476715088
32,2.2910678386688232,2.29556941986084
33,2.2902462482452393,2.2948055267333984
34,2.289363384246826,2.2939724922180176
35,2.2884531021118164,2.293121576309204
36,2.287506103515625,2.2922420501708984
37,2.286498546600342,2.2912964820861816
38,2.2854344844818115,2.2902958393096924
39,2.284337282180786,2.2892708778381348
40,2.28314471244812,2.28814959526062
41,2.281895399093628,2.286973476409912
42,2.2805469036102295,2.2857017517089844
43,2.2791056632995605,2.2843375205993652
44,2.2775723934173584,2.282888889312744
45,2.27589750289917,2.2813124656677246
46,2.2740187644958496,2.279529094696045
47,2.2718923091888428,2.277506113052368
48,2.2695024013519287,2.275249481201172
49,2.2669265270233154,2.2728238105773926
50,2.264232635498047,2.2702832221984863
51,2.2613813877105713,2.2675940990448
52,2.2582249641418457,2.264582395553589
53,2.2548084259033203,2.2613577842712402
54,2.251025915145874,2.2577619552612305
55,2.2468230724334717,2.2537548542022705
56,2.242115020751953,2.249232769012451
57,2.236931085586548,2.2443008422851562
58,2.231123924255371,2.23874568939209
59,2.224602222442627,2.2324912548065186
60,2.217360496520996,2.2255940437316895
61,2.2091567516326904,2.2177391052246094
62,2.200146436691284,2.2091920375823975
63,2.189739942550659,2.199252128601074
64,2.179058790206909,2.189436674118042
65,2.1669814586639404,2.1782851219177246
66,2.1557564735412598,2.1683337688446045
67,2.1475114822387695,2.1616110801696777
68,2.1432533264160156,2.1587648391723633
69,2.140761613845825,2.1571099758148193
70,2.146263360977173,2.1633849143981934
71,2.1554384231567383,2.173618793487549
72,2.1531364917755127,2.172617197036743
73,2.141523838043213,2.1625583171844482
74,2.134657621383667,2.157768487930298
75,2.154895305633545,2.1811065673828125
76,2.1944873332977295,2.2236387729644775
77,2.2190959453582764,2.2502222061157227
78,2.219727039337158,2.252808094024658
79,2.2022604942321777,2.236664056777954
80,2.1646108627319336,2.20133113861084
81,2.114522933959961,2.152477264404297
82,2.0814321041107178,2.1216394901275635
83,2.0375282764434814,2.079240322113037
84,1.998819351196289,2.04287052154541
85,1.9643874168395996,2.010864496231079
86,1.9380548000335693,1.9876381158828735
87,1.8996587991714478,1.9516229629516602
88,1.8681458234786987,1.9225267171859741
89,1.8362642526626587,1.8938697576522827
90,1.8408392667770386,1.9023901224136353
91,1.8645977973937988,1.930856704711914
92,1.9006884098052979,1.9723496437072754
93,1.9340908527374268,2.0107157230377197
94,1.9874964952468872,2.0710558891296387
95,2.045114755630493,2.1339845657348633
96,2.1101207733154297,2.2057204246520996
97,2.193228006362915,2.2955567836761475
98,2.2746596336364746,2.3838932514190674
99,2.3571066856384277,2.4732701778411865
100,2.4505491256713867,2.57258939743042
101,2.5344293117523193,2.661587715148926
102,2.62202525138855,2.75339937210083
103,2.7087395191192627,2.844264030456543
104,2.778186082839966,2.9179632663726807
105,2.8515608310699463,2.995870590209961
106,2.9127862453460693,3.060795545578003
107,2.986043691635132,3.1362226009368896
108,3.043459177017212,3.1971933841705322
109,3.0981521606445312,3.2545506954193115
110,3.152212142944336,3.310157537460327
111,3.2004263401031494,3.3615663051605225
112,3.2486093044281006,3.4116923809051514
113,3.292546033859253,3.458129405975342
114,3.325777769088745,3.4932756423950195
115,3.3786118030548096,3.547116994857788
116,3.406954765319824,3.5778555870056152
117,3.4529895782470703,3.625013828277588
118,3.4834775924682617,3.657724380493164
119,3.519354820251465,3.6947667598724365
120,3.551334857940674,3.728123903274536
121,3.5779666900634766,3.7564592361450195
122,3.6081960201263428,3.7874996662139893
123,3.6405398845672607,3.8206048011779785
124,3.6741366386413574,3.8550212383270264
125,3.6911673545837402,3.8736915588378906
126,3.713507890701294,3.8972339630126953
127,3.7349801063537598,3.9201204776763916
128,3.7615413665771484,3.9474267959594727
129,3.7847907543182373,3.9715170860290527
130,3.8115060329437256,3.9987473487854004
131,3.827127695083618,4.015490531921387
132,3.8536155223846436,4.04266881942749
133,3.8707027435302734,4.0607099533081055
134,3.8872125148773193,4.078008651733398
135,3.9097368717193604,4.100866794586182
136,3.9315011501312256,4.123938083648682
137,3.9387013912200928,4.131267547607422
138,3.954768180847168,4.148659706115723
139,3.967151165008545,4.161770343780518
140,3.9849905967712402,4.1796088218688965
141,4.004530906677246,4.200439929962158
142,4.014224529266357,4.210193634033203
143,4.0291595458984375,4.225708961486816
144,4.033220291137695,4.230726718902588
145,4.062103748321533,4.259521007537842
146,4.069064140319824,4.267178058624268
147,4.075803279876709,4.274340629577637
148,4.0911993980407715,4.290359020233154
149,4.111292362213135,4.310524940490723
150,4.114819049835205,4.314723014831543
151,4.136596202850342,4.337151050567627
152,4.130862236022949,4.331899166107178
153,4.145588397979736,4.346645832061768
154,4.156553745269775,4.358060836791992
155,4.165429592132568,4.367183208465576
156,4.181569576263428,4.383448123931885
157,4.17866849899292,4.381232261657715
158,4.194030284881592,4.39701509475708
159,4.206464767456055,4.409791946411133
160,4.211925983428955,4.415980339050293
161,4.222956657409668,4.426891326904297
162,4.22545862197876,4.4295501708984375
163,4.225850582122803,4.430633068084717
164,4.242489814758301,4.447173595428467
165,4.254768371582031,4.460071086883545
166,4.261504650115967,4.466704845428467
167,4.271478652954102,4.476925373077393
168,4.292304992675781,4.497788906097412
169,4.271087646484375,4.477246284484863
170,4.290735244750977,4.496800422668457
171,4.2907209396362305,4.497278213500977
172,4.2983317375183105,4.505125045776367
173,4.308474063873291,4.515239238739014
174,4.310386657714844,4.517391681671143
175,4.320372581481934,4.52804708480835
176,4.321094512939453,4.528482913970947
177,4.327552795410156,4.53537654876709
178,4.340405464172363,4.548010349273682
179,4.335211277008057,4.543179512023926
180,4.340112209320068,4.548670291900635
181,4.343391418457031,4.55198335647583
182,4.376828193664551,4.584975719451904
183,4.358388423919678,4.566971302032471
184,4.366559982299805,4.575204849243164
185,4.370942115783691,4.579540729522705
186,4.3701300621032715,4.578840732574463
187,4.376877307891846,4.58596658706665
188,4.375273704528809,4.584677219390869
189,4.387739181518555,4.597012519836426
190,4.386117458343506,4.595625400543213
